pub_date,post_title,post_url,link_url,link_text
"29 Sep, 2014 by ",Functionality Web Testing: What To Do & Not To Forget?,https://testfort.com/blog/functionality-web-testing-what-to-do-not-to-forget,https://testfort.com/web-application-testing,Web Testing
"29 Sep, 2014 by ",Testing E-Commerce Easy As Cake,https://testfort.com/blog/testing-ecommerce-easy-as-cake,https://testfort.com/web-application-testing,website testing services
"26 Sep, 2014 by ",Is Showing Everyone The Tests In process A Good Thing?,https://testfort.com/blog/is-showing-everyone-the-tests-in-process-a-good-thing,https://testfort.com/,software testing
"26 Sep, 2014 by ",Is Showing Everyone The Tests In process A Good Thing?,https://testfort.com/blog/is-showing-everyone-the-tests-in-process-a-good-thing,https://testfort.com/automated-testing,automation
"26 Sep, 2014 by ",What To Do Before Automating? Tips Ensuring Success,https://testfort.com/blog/what-to-do-before-automating,https://testfort.com/automated-testing,automation
"25 Sep, 2014 by ",Mobile Security Testing: 10 Android Risks to Be Ready For,https://testfort.com/blog/mobile-security-testing-10-android-risks-ready,https://testfort.com/security-testing,security testing
"25 Sep, 2014 by ",Mobile Security Testing: 10 Android Risks to Be Ready For,https://testfort.com/blog/mobile-security-testing-10-android-risks-ready,https://qarea.com/services/application-development,mobile development
"24 Sep, 2014 by ",How to Smartly Deal with Your App’s Security Issues,https://testfort.com/blog/how-to-smartly-deal-with-your-apps-security-issues,https://qarea.com/,BYOD
"24 Sep, 2014 by ",How to Smartly Deal with Your App’s Security Issues,https://testfort.com/blog/how-to-smartly-deal-with-your-apps-security-issues,https://testfort.com/qa-outsourcing,QA department
"24 Sep, 2014 by ",How to Smartly Deal with Your App’s Security Issues,https://testfort.com/blog/how-to-smartly-deal-with-your-apps-security-issues,https://testfort.com/security-testing,security testing
"24 Sep, 2014 by ",Black Box Testing Like A Boss,https://testfort.com/blog/black-box-testing-like-a-boss,https://testfort.com/functional-testing,Functional Testing
"24 Sep, 2014 by ",Black Box Testing Like A Boss,https://testfort.com/blog/black-box-testing-like-a-boss,https://testfort.com/,offshore software testing
"22 Sep, 2014 by ",Testing Management Avengers Assembled: When Are You A Great test Manager?,https://testfort.com/blog/testing-management-avengers-assembled-when-are-you-a-great-test-manager,https://testfort.com/blog/7-characteristics-every-test-manager-should-possess,A manager
"22 Sep, 2014 by ",Testing Management Avengers Assembled: When Are You A Great test Manager?,https://testfort.com/blog/testing-management-avengers-assembled-when-are-you-a-great-test-manager,https://testfort.com/blog/7-characteristics-every-test-manager-should-possess,7 Characteristics Every Test Manager Should Possess
"22 Sep, 2014 by ",Testing Management Avengers Assembled: When Are You A Great test Manager?,https://testfort.com/blog/testing-management-avengers-assembled-when-are-you-a-great-test-manager,https://testfort.com/blog/here-we-go-again-or-same-manager-same-mistakes,Here We Go Again Or Same Manager Same Mistakes
"22 Sep, 2014 by ",Testing Management Avengers Assembled: When Are You A Great test Manager?,https://testfort.com/blog/testing-management-avengers-assembled-when-are-you-a-great-test-manager,https://testfort.com/blog/tips-tricks-test-management-strategy,Tips and Tricks: Test Management Strategy
"22 Sep, 2014 by ",What To Actually Do With Your Little Units?,https://testfort.com/blog/actually-little-units,https://qarea.com/services/application-development,app development
"22 Sep, 2014 by ",What To Actually Do With Your Little Units?,https://testfort.com/blog/actually-little-units,https://testfort.com/automated-testing,automation
"19 Sep, 2014 by ",Should You Standardize Your Agile Teams?,https://testfort.com/blog/should-you-standardize-your-agile-teams,https://testfort.com/blog/tag/agile,Agile
"19 Sep, 2014 by ",Should You Standardize Your Agile Teams?,https://testfort.com/blog/should-you-standardize-your-agile-teams,https://testfort.com/blog/why-agile-development-fails-sometimes,Why Agile Development Fails Sometimes?
"19 Sep, 2014 by ",Should You Standardize Your Agile Teams?,https://testfort.com/blog/should-you-standardize-your-agile-teams,https://testfort.com/blog/who-said-agile-means-victory,Who Said Agile Means Victory?
"19 Sep, 2014 by ",Should You Standardize Your Agile Teams?,https://testfort.com/blog/should-you-standardize-your-agile-teams,https://testfort.com/blog/5-tips-for-agile-test-automation,5 tips for agile test automation
"19 Sep, 2014 by ",Should You Standardize Your Agile Teams?,https://testfort.com/blog/should-you-standardize-your-agile-teams,https://testfort.com/blog/7-virtues-of-agile-testers-that-drive-success-and-innovation,7 Virtues of Agile Testers That Drive Success and Innovation
"19 Sep, 2014 by ",Should You Standardize Your Agile Teams?,https://testfort.com/blog/should-you-standardize-your-agile-teams,https://testfort.com/blog/practices-of-test-automation-in-the-agile-world,7 Main Practices of Test Automation in the Agile World
"19 Sep, 2014 by ",Top 6 Usual Vulnerabilities You Do Want To Pay Attention While Pen Testing,https://testfort.com/blog/6vulnerabilities-pay-attention-pen-testing,https://testfort.com/security-testing,Mobile application security testing
"18 Sep, 2014 by ",Top Reasons Why You Still Aren’t an Employed Tester,https://testfort.com/blog/top-reasons-still-arent-employed-tester,https://testfort.com/,testing service corporation
"17 Sep, 2014 by ",‘I Ain’t a Tester. How Do I Beta Test My iOS App?’ 10 Q&A,https://testfort.com/blog/i-aint-a-tester-how-do-i-beta-test-my-ios-app-10-qa,https://qarea.com/services/application-development,app developers
"17 Sep, 2014 by ",‘I Ain’t a Tester. How Do I Beta Test My iOS App?’ 10 Q&A,https://testfort.com/blog/i-aint-a-tester-how-do-i-beta-test-my-ios-app-10-qa,https://testfort.com/blog/alpha-and-beta-phases-of-software-testing,beta testing
"17 Sep, 2014 by ",Get Yourself Some Super Powers! 5 Techniques To Make Your Brain Work In Supreme Mode While Testing (part 2 of 5),https://testfort.com/blog/super-powers-techniques-part2,https://testfort.com/,android app testing
"16 Sep, 2014 by ",How to Set Up and Configure a Virtual Testing Lab With VirtualBox in 20 Steps,https://testfort.com/blog/virtual-testing-lab-with-virtualbox,https://testfort.com/,testing laboratories
"15 Sep, 2014 by ",The Golden Middle: Just The Right Amount Of Documentation In our Loved Agile,https://testfort.com/blog/the-golden-middle-just-the-right-amount-of-documentation-in-our-loved-agile,https://testfort.com/qa-documentation,testing documentation
"15 Sep, 2014 by ",The Golden Middle: Just The Right Amount Of Documentation In our Loved Agile,https://testfort.com/blog/the-golden-middle-just-the-right-amount-of-documentation-in-our-loved-agile,https://qarea.com/business-models/dedicated-team,developers on the team
"15 Sep, 2014 by ",The Golden Middle: Just The Right Amount Of Documentation In our Loved Agile,https://testfort.com/blog/the-golden-middle-just-the-right-amount-of-documentation-in-our-loved-agile,https://testfort.com/blog/7-pillars-of-agile-testing-how-discipline-wins-over-passion,Agile Testing: How Discipline Wins over Passion
"15 Sep, 2014 by ",The Golden Middle: Just The Right Amount Of Documentation In our Loved Agile,https://testfort.com/blog/the-golden-middle-just-the-right-amount-of-documentation-in-our-loved-agile,https://testfort.com/blog/the-importance-of-having-appropriate-qa-documentation,The Importance of Having Appropriate QA Documentation
"15 Sep, 2014 by ",Get Yourself Some Super Powers! 5 Techniques To Make Your Brain Work In Supreme Mode While Testing (part 1 of 5),https://testfort.com/blog/get-super-powers-5-techniques-make-brain-work-supreme-mode-testing-part-1-5,https://testfort.com/,quality assurance test
"15 Sep, 2014 by ",The Golden Middle: Just The Right Amount Of Documentation In our Loved Agile,https://testfort.com/blog/the-golden-middle-just-the-right-amount-of-documentation-in-our-loved-agile,https://testfort.com/blog/test-strategy-vs-test-plan,Test Strategy vs Test Plan: Cross-platform Testing Approach
"15 Sep, 2014 by ",The Golden Middle: Just The Right Amount Of Documentation In our Loved Agile,https://testfort.com/blog/the-golden-middle-just-the-right-amount-of-documentation-in-our-loved-agile,https://testfort.com/blog/remote-qa-and-qa-contractors-how-to-manage-testing-successfully,Remote QA and QA contractors: How To Manage Testing Successfully
"12 Sep, 2014 by ",How Does One Sell His Testing Services?,https://testfort.com/blog/how-does-one-sell-his-testing-services,https://testfort.com/,software testing services
"12 Sep, 2014 by ",How Does One Sell His Testing Services?,https://testfort.com/blog/how-does-one-sell-his-testing-services,https://testfort.com/blog/the-business-side-how-profitable-is-software-testing,The Business Side: How Profitable Is Software testing?
"12 Sep, 2014 by ",How Does One Sell His Testing Services?,https://testfort.com/blog/how-does-one-sell-his-testing-services,https://testfort.com/software-testing-services,Risk Analysis and Management In Software Testing
"12 Sep, 2014 by ",How Does One Sell His Testing Services?,https://testfort.com/blog/how-does-one-sell-his-testing-services,https://testfort.com/blog/ultimate-testing-checklist-assistant,Your Ultimate Testing Checklist-&-Assistant
"12 Sep, 2014 by ",Just The Right Flow Of Web App Testing,https://testfort.com/blog/just-right-flow-web-app-testing,https://testfort.com/web-application-testing,Web applications
"12 Sep, 2014 by ",Just The Right Flow Of Web App Testing,https://testfort.com/blog/just-right-flow-web-app-testing,https://testfort.com/penetration-testing,penetration testing
"11 Sep, 2014 by ",Hunting Bugs On CAST,https://testfort.com/blog/hunting-bugs-on-cast,http://www.associationforsoftwaretesting.org/conference/cast-2014/,CAST
"11 Sep, 2014 by ",Hunting Bugs On CAST,https://testfort.com/blog/hunting-bugs-on-cast,https://testfort.com/software-testing-services,methodologies
"11 Sep, 2014 by ",Ruining All Management Misbeliefs About ‘All-Solving’ Automation,https://testfort.com/blog/ruining-all-management-misbeliefs-about-all-solving-automation,https://testfort.com/automated-testing,tested automated
"11 Sep, 2014 by ",Ruining All Management Misbeliefs About ‘All-Solving’ Automation,https://testfort.com/blog/ruining-all-management-misbeliefs-about-all-solving-automation,https://testfort.com/client-success,test cases
"11 Sep, 2014 by ",3 Off-topic Jokes That Are True To Testing Or What Happens When You’re In For Too Much Humor Per Hour,https://testfort.com/blog/3-topic-jokes-true-testing-happens-youre-much-humor-per-hour,https://testfort.com/,quality assurance services
"09 Sep, 2014 by ",A Nice Little Cross-Browser Tools review,https://testfort.com/blog/cross-browser-tools-review,https://testfort.com/web-application-testing,web application testing
"05 Sep, 2014 by ",5 Tips On Ensuring Effective Context-Driven Testing,https://testfort.com/blog/5-tips-on-ensuring-effective-context-driven-testing,https://testfort.com/software-testing-services,software application testing
"04 Sep, 2014 by ",What’s The Difference? Telling Functional Testing From Non-Functional,https://testfort.com/blog/whats-the-difference-telling-functional-testing-from-non-functional,https://testfort.com/functional-testing,functional testing
"03 Sep, 2014 by ",Tips On Facilitation For The Real Masters of SCRUM,https://testfort.com/blog/tips-on-facilitation-for-the-real-masters-of-scrum,https://testfort.com/qa-outsourcing,hire dedicated team
"02 Sep, 2014 by ",Get Yourself A Totem Pole! Everybody Has One!,https://testfort.com/blog/get-yourself-a-totem-pole-everybody-has-one,https://testfort.com/qa-outsourcing,dedicated project team
"29 Aug, 2014 by ",Are You An Ethical Hacker?,https://testfort.com/blog/are-you-an-ethical-hacker,https://testfort.com/blog/all-you-need-to-know-about-penetration-testing,And what are penetration testers doing?
"29 Aug, 2014 by ",Are You An Ethical Hacker?,https://testfort.com/blog/are-you-an-ethical-hacker,https://testfort.com/security-testing,security testing
"29 Aug, 2014 by ",Are You An Ethical Hacker?,https://testfort.com/blog/are-you-an-ethical-hacker,https://testfort.com/penetration-testing,process of elimination various security issues
"28 Aug, 2014 by ",All You Need To Know About Penetration Testing,https://testfort.com/blog/all-you-need-to-know-about-penetration-testing,https://testfort.com/penetration-testing,Penetration Testing
"28 Aug, 2014 by ",All You Need To Know About Penetration Testing,https://testfort.com/blog/all-you-need-to-know-about-penetration-testing,https://testfort.com/automated-testing,Automated application testing
"28 Aug, 2014 by ",All You Need To Know About Penetration Testing,https://testfort.com/blog/all-you-need-to-know-about-penetration-testing,https://testfort.com/blog/5-effective-tools-for-low-cost-penetration-testing,penetration testing tool
